version,rarity,hp,attack,magic_attack,defense,magic_defense,agility
v2,R,2184,465,40,245,232,92
v2,R,2173,180,270,314,246,92
v2,R,2040,7,484,230,335,92
v2,R,1823,11,256,476,512,92
v2,R,1575,511,73,349,305,92
v2,R,1548,176,576,202,224,92
v2,R,1527,97,448,204,528,92
v2,R,1461,396,346,275,207,92
v2,R,1431,108,538,333,301,92
v2,R,1360,229,85,631,511,92
v2,R,1341,58,593,327,342,92
v2,R,1340,388,41,631,356,92
v2,R,1842,601,62,213,204,91
v2,R,1469,98,92,603,667,91
v2,R,1400,94,504,361,359,91
v2,R,1354,192,571,309,197,91
v2,R,1334,79,332,548,470,91
v2,R,2163,24,210,382,497,90
v2,R,2149,205,254,226,339,90
v2,R,2032,363,136,247,316,90
v2,R,2025,131,403,284,233,90
v2,R,1997,422,122,312,204,90
v2,R,1983,41,491,236,303,90
v2,R,1974,263,281,231,296,90
v2,R,1846,258,386,185,260,90
v2,R,1835,222,353,297,251,90
v2,R,1746,275,197,444,294,90
v2,R,1720,16,546,322,300,90
v2,R,1629,159,155,591,429,90
v2,R,1471,490,123,240,428,90
v2,R,1421,578,74,382,254,90
v2,R,1402,227,305,449,367,90
v2,R,2107,117,11,496,564,89
v2,R,1818,53,575,275,209,89
v2,R,1457,401,233,423,224,89
v2,R,2199,94,140,349,519,88
v2,R,2124,280,240,212,283,88
v2,R,2090,139,292,369,269,88
v2,R,2034,156,237,349,370,88
v2,R,1969,602,22,227,194,88
v2,R,1937,179,391,306,207,88
v2,R,1866,533,37,284,262,88
v2,R,1865,233,322,367,201,88
v2,R,1844,399,263,223,203,88
v2,R,1454,19,478,570,277,88
v2,R,1350,31,610,273,418,88
v2,R,1345,615,169,191,298,88
v2,R,2208,376,150,260,190,87
v2,R,1933,250,314,333,193,87
v2,R,1913,481,167,226,190,87
v2,R,1897,491,126,199,269,87
v2,R,1859,105,416,323,300,87
v2,R,1835,73,470,285,318,87
v2,R,1783,533,34,335,258,87
v2,R,1387,563,129,242,361,87
v2,R,1361,392,163,294,517,87
v2,R,1316,612,121,248,330,87
v2,R,2192,125,276,350,288,86
v2,R,2140,335,246,187,219,86
v2,R,2131,4,476,186,369,86
v2,R,2034,397,158,306,188,86
v2,R,2005,200,307,256,320,86
v2,R,1930,33,104,486,654,86
v2,R,1876,174,400,337,205,86
v2,R,1827,180,409,208,336,86
v2,R,1823,175,441,259,248,86
v2,R,1790,314,90,287,539,86
v2,R,1711,50,485,329,347,86
v2,R,2115,401,148,272,195,85
v2,R,2099,510,20,184,317,85
v2,R,2076,431,12,306,331,85
v2,R,2058,130,369,340,225,85
v2,R,2047,406,48,274,361,85
v2,R,2003,30,476,265,316,85
v2,R,1952,339,251,264,222,85
v2,R,1916,267,261,282,309,85
v2,R,1863,67,617,184,210,85
v2,R,1377,15,530,214,610,85
v2,R,1311,302,460,269,276,85
v2,R,2097,278,202,313,264,84
v2,R,1974,98,511,202,249,84
v2,R,1902,444,50,349,300,84
v2,R,1872,239,255,355,308,84
v2,R,1836,223,343,297,281,84
v2,R,1836,23,557,344,214,84
v2,R,1577,550,165,190,298,84
v2,R,1326,318,162,616,328,84
v2,R,2028,58,429,284,318,83
v2,R,1911,354,206,283,271,83
v2,R,1827,113,426,259,364,83
v2,R,1670,591,87,194,306,83
v2,R,1629,434,248,304,210,83
v2,R,1484,157,596,231,250,83
v2,R,1404,502,272,221,268,83
v2,R,1403,571,10,561,204,83
v2,R,1369,528,259,284,204,83
v2,R,1359,601,110,245,356,83
v2,R,2192,251,336,185,199,82
v2,R,2178,448,130,200,204,82
v2,R,2162,164,295,221,360,82
v2,R,2073,178,404,221,227,82
v2,R,2047,269,252,333,215,82
v2,R,1998,372,163,186,365,82
v2,R,1979,229,316,293,252,82
v2,R,1978,383,171,347,186,82
v2,R,1913,80,382,349,347,82
v2,R,1902,461,202,216,198,82
v2,R,1893,300,53,664,197,82
v2,R,1824,258,432,195,217,82
v2,R,1395,74,472,577,245,82
v2,R,2115,14,529,267,220,81
v2,R,2013,135,377,266,313,81
v2,R,1977,28,525,314,224,81
v2,R,1969,350,136,293,345,81
v2,R,1877,178,310,351,328,81
v2,R,1843,614,26,291,187,81
v2,R,1831,92,484,361,214,81
v2,R,1827,319,280,329,214,81
v2,R,1686,344,86,246,606,81
v2,R,1681,168,419,287,343,81
v2,R,1475,542,201,296,210,81
v2,R,1338,609,174,187,327,81
v2,R,2170,356,73,311,315,80
v2,R,2109,87,480,212,246,80
v2,R,2094,90,327,366,313,80
v2,R,2088,88,389,307,289,80
v2,R,2056,217,259,313,300,80
v2,R,2012,181,340,289,281,80
v2,R,1923,97,442,269,318,80
v2,R,1890,313,215,329,289,80
v2,R,1870,325,255,367,186,80
v2,R,1822,277,261,317,319,80
v2,R,1501,167,15,666,632,80
v2,R,1399,566,257,194,236,80
v2,R,2232,50,439,208,305,79
v2,R,2191,115,303,313,322,79
v2,R,2135,278,195,226,357,79
v2,R,2095,296,160,272,354,79
v2,R,2041,242,282,354,200,79
v2,R,1988,138,342,330,313,79
v2,R,1935,29,457,368,291,79
v2,R,1899,329,138,359,344,79
v2,R,1898,340,215,219,360,79
v2,R,1842,146,422,361,225,79
v2,R,1787,619,50,261,207,79
v2,R,2191,94,438,250,225,78
v2,R,2167,303,189,210,333,78
v2,R,2140,161,445,184,209,78
v2,R,2064,332,166,234,350,78
v2,R,1989,385,155,367,192,78
v2,R,1962,281,244,226,368,78
v2,R,1860,577,22,294,242,78
v2,R,1826,284,416,186,222,78
v2,R,1462,582,213,217,229,78
v2,R,1439,56,550,482,245,78
v2,R,1323,377,71,538,470,78
v2,R,2149,64,363,313,335,77
v2,R,2142,37,455,233,325,77
v2,R,2124,417,69,299,276,77
v2,R,1981,327,138,310,363,77
v2,R,1981,248,377,257,187,77
v2,R,1956,418,174,290,214,77
v2,R,1933,521,116,196,255,77
v2,R,1897,384,128,299,347,77
v2,R,1860,140,398,266,361,77
v2,R,1396,529,47,255,538,77
v2,R,1383,131,596,206,378,77
v2,R,2210,556,22,209,196,76
v2,R,2184,91,436,268,223,76
v2,R,2141,45,478,314,203,76
v2,R,2080,80,408,263,333,76
v2,R,2068,20,63,581,599,76
v2,R,2067,356,133,343,258,76
v2,R,1926,32,162,571,519,76
v2,R,1923,346,264,264,232,76
v2,R,1863,245,366,339,184,76
v2,R,1470,26,273,595,562,76
v2,R,1314,436,263,309,350,76
v2,R,2148,467,42,204,332,75
v2,R,2135,480,23,225,327,75
v2,R,1999,61,470,304,272,75
v2,R,1947,12,543,227,340,75
v2,R,1885,416,248,213,228,75
v2,R,1882,68,543,266,251,75
v2,R,1866,448,58,242,433,75
v2,R,1843,467,36,228,462,75
v2,R,1591,433,318,272,184,75
v2,R,1536,498,210,219,325,75
v2,R,1439,25,385,665,350,75
v2,R,1422,345,464,222,231,75
v2,R,1368,583,41,305,439,75
v2,R,1327,285,445,195,417,75
v2,R,2231,287,245,187,280,74
v2,R,2216,112,340,357,232,74
v2,R,2120,409,97,339,218,74
v2,R,2069,22,500,193,365,74
v2,R,2063,279,140,358,350,74
v2,R,1994,250,222,305,361,74
v2,R,1904,456,117,328,236,74
v2,R,1894,357,210,370,208,74
v2,R,1865,80,563,285,198,74
v2,R,1656,480,93,432,250,74
v2,R,1425,7,375,660,405,74
v2,R,1422,530,106,375,328,74
v2,R,2217,5,22,565,633,73
v2,R,2214,20,406,261,369,73
v2,R,2128,244,58,373,475,73
v2,R,2052,379,113,333,279,73
v2,R,1995,28,519,303,258,73
v2,R,1992,384,189,293,232,73
v2,R,1983,159,381,370,207,73
v2,R,1967,144,359,323,314,73
v2,R,1914,75,559,220,255,73
v2,R,1860,608,17,309,205,73
v2,R,1858,8,572,364,215,73
v2,R,1842,63,552,215,322,73
v2,R,1448,424,260,419,207,73
v2,R,1410,11,306,580,588,73
v2,R,1347,43,456,394,544,73
v2,R,2203,430,135,227,212,72
v2,R,2131,184,294,307,291,72
v2,R,2130,149,476,203,185,72
v2,R,2121,312,189,245,325,72
v2,R,1892,349,171,366,285,72
v2,R,1866,15,523,275,363,72
v2,R,1836,81,531,203,343,72
v2,R,1422,310,529,198,221,72
v2,R,2227,14,517,239,240,71
v2,R,2085,502,66,292,202,71
v2,R,2000,464,29,371,270,71
v2,R,1994,182,396,216,307,71
v2,R,1977,30,460,289,367,71
v2,R,1856,121,493,322,215,71
v2,R,1825,162,501,258,224,71
v2,R,1493,287,96,616,424,71
v2,R,1418,462,130,460,317,71
v2,R,2193,153,328,276,293,70
v2,R,2134,76,468,189,319,70
v2,R,2085,136,463,222,230,70
v2,R,1971,199,311,374,260,70
v2,R,1936,434,131,321,251,70
v2,R,1876,307,260,341,257,70
v2,R,1824,29,84,599,672,70
v2,R,1358,477,95,320,517,70
v2,R,2028,28,93,503,662,69
v2,R,1942,9,69,659,608,69
v2,R,1934,255,414,187,240,69
v2,R,1914,254,420,186,244,69
v2,R,1536,505,11,646,189,69
v2,R,1446,522,156,381,266,69
v2,R,1410,171,508,454,208,69
v2,R,2197,356,176,208,292,68
v2,R,2178,199,284,226,353,68
v2,R,2172,7,553,206,266,68
v2,R,2133,84,380,286,342,68
v2,R,2040,260,284,220,338,68
v2,R,1986,195,417,233,254,68
v2,R,1977,458,188,236,206,68
v2,R,1968,517,91,241,260,68
v2,R,1910,537,136,220,216,68
v2,R,1890,261,335,221,334,68
v2,R,1876,157,346,342,353,68
v2,R,1570,23,227,670,532,68
v2,R,1521,86,156,617,620,68
v2,R,1409,318,453,223,311,68
v2,R,2199,96,387,373,199,67
v2,R,2080,138,390,250,314,67
v2,R,2061,335,213,194,351,67
v2,R,1992,534,31,368,186,67
v2,R,1934,572,41,279,234,67
v2,R,1923,292,240,285,348,67
v2,R,1858,69,574,209,297,67
v2,R,1500,294,34,532,594,67
v2,R,1347,88,622,191,463,67
v2,R,1342,449,134,588,249,67
v2,R,2161,417,114,203,321,66
v2,R,2142,74,65,564,529,66
v2,R,2138,171,267,330,338,66
v2,R,2094,160,448,239,208,66
v2,R,2076,185,347,339,225,66
v2,R,1989,431,79,306,331,66
v2,R,1895,104,435,296,344,66
v2,R,1855,403,139,308,347,66
v2,R,1828,565,116,227,242,66
v2,R,1538,550,287,199,185,66
v2,R,1474,287,571,195,190,66
v2,R,1452,358,173,619,243,66
v2,R,2127,464,85,217,301,65
v2,R,2088,11,554,204,310,65
v2,R,1981,151,375,364,256,65
v2,R,1853,334,352,226,227,65
v2,R,1761,104,236,375,616,65
v2,R,1476,79,616,280,340,65
v2,R,1406,77,411,276,673,65
v2,R,2208,5,84,535,605,64
v2,R,2193,74,356,306,353,64
v2,R,2079,481,12,249,374,64
v2,R,2049,261,301,352,188,64
v2,R,2045,176,307,301,353,64
v2,R,2029,239,305,258,316,64
v2,R,2016,402,122,294,315,64
v2,R,2011,566,38,221,277,64
v2,R,1984,164,400,227,341,64
v2,R,1933,61,470,341,298,64
v2,R,1927,324,206,276,367,64
v2,R,1908,613,56,203,251,64
v2,R,1542,534,17,535,261,64
v2,R,1426,555,151,266,365,64
v2,R,1323,126,422,316,589,64
v2,R,1982,122,543,192,235,63
v2,R,1889,130,511,270,236,63
v2,R,1844,369,296,293,200,63
v2,R,1654,125,122,581,599,63
v2,R,1488,274,456,384,186,63
v2,R,1449,372,309,417,241,63
v2,R,1441,244,440,252,406,63
v2,R,1382,609,100,403,247,63
v2,R,1376,477,112,418,406,63
v2,R,1371,403,242,256,490,63
v2,R,1320,601,94,401,299,63
v2,R,2192,398,84,312,280,62
v2,R,2148,397,208,227,210,62
v2,R,2129,482,144,202,214,62
v2,R,2088,157,368,286,294,62
v2,R,1994,223,314,233,374,62
v2,R,1954,304,344,251,217,62
v2,R,1942,6,557,340,254,62
v2,R,1913,503,90,251,315,62
v2,R,1911,305,339,289,205,62
v2,R,1875,194,384,272,333,62
v2,R,1424,207,405,254,518,62
v2,R,1317,384,165,540,372,62
v2,R,2184,168,365,234,291,61
v2,R,2157,144,407,316,196,61
v2,R,2126,89,524,232,207,61
v2,R,2103,115,467,251,243,61
v2,R,2093,58,505,219,307,61
v2,R,2036,395,99,303,348,61
v2,R,2024,489,24,368,262,61
v2,R,1928,342,227,239,357,61
v2,R,1913,418,189,307,241,61
v2,R,1903,574,21,284,287,61
v2,R,1863,318,294,255,310,61
v2,R,1460,32,586,209,540,61
v2,R,1438,143,219,521,604,61
v2,R,1416,490,211,337,314,61
v2,R,1367,129,514,294,463,61
v2,R,2205,145,390,265,250,60
v2,R,1824,196,401,288,320,60
v2,R,1803,306,5,654,373,60
v2,R,1560,133,42,669,668,60
v2,R,1518,410,208,470,254,60
v2,R,1453,401,73,494,466,60
v2,R,1369,120,452,475,386,60
v2,R,2177,252,292,325,193,59
v2,R,2174,299,177,343,274,59
v2,R,2150,356,181,301,240,59
v2,R,2087,201,319,248,348,59
v2,R,1953,236,362,224,324,59
v2,R,1897,300,239,311,348,59
v2,R,1891,225,304,369,307,59
v2,R,1508,263,75,583,548,59
v2,R,1357,251,429,184,531,59
v2,R,2175,151,368,189,369,58
v2,R,2163,127,388,207,362,58
v2,R,2159,23,517,223,313,58
v2,R,2009,230,384,275,227,58
v2,R,1973,435,177,234,287,58
v2,R,1923,336,286,244,287,58
v2,R,1861,387,163,315,348,58
v2,R,1853,286,330,239,334,58
v2,R,1846,601,56,295,223,58
v2,R,1437,551,68,377,390,58
v2,R,1344,336,375,455,224,58
v2,R,1331,623,245,212,250,58
v2,R,2205,518,15,321,206,57
v2,R,2100,117,393,260,350,57
v2,R,2063,5,588,216,292,57
v2,R,2021,395,244,263,200,57
v2,R,1901,391,294,240,214,57
v2,R,1894,291,368,267,227,57
v2,R,1536,401,210,506,228,57
v2,R,1419,203,571,277,279,57
v2,R,1320,66,623,296,429,57
v2,R,2196,25,9,609,638,56
v2,R,2107,412,148,272,266,56
v2,R,2100,313,285,198,288,56
v2,R,2074,4,589,320,186,56
v2,R,1970,42,542,257,311,56
v2,R,1930,367,212,313,282,56
v2,R,1311,316,105,503,612,56
v2,R,2131,111,390,287,326,55
v2,R,2093,280,309,295,210,55
v2,R,2088,290,263,363,197,55
v2,R,2078,565,44,193,291,55
v2,R,2077,405,107,264,359,55
v2,R,2065,261,307,298,251,55
v2,R,2027,108,445,302,286,55
v2,R,2007,104,462,293,286,55
v2,R,1990,96,524,286,225,55
v2,R,1951,462,75,371,277,55
v2,R,1931,78,438,328,359,55
v2,R,1872,93,446,370,312,55
v2,R,1827,341,49,632,285,55
v2,R,1451,457,188,409,322,55
v2,R,1410,325,491,308,198,55
v2,R,1369,551,172,353,306,55
v2,R,1352,258,312,234,652,55
v2,R,2081,224,325,275,296,54
v2,R,1986,70,534,319,219,54
v2,R,1925,262,352,240,313,54
v2,R,1878,275,329,256,333,54
v2,R,1390,388,282,320,407,54
v2,R,1378,441,140,408,453,54
v2,R,1356,247,195,624,446,54
v2,R,2231,591,36,201,191,53
v2,R,2153,133,411,188,359,53
v2,R,1966,115,81,618,515,53
v2,R,1332,111,576,426,308,53
v2,R,2215,341,112,333,317,52
v2,R,2088,71,561,213,242,52
v2,R,2062,240,272,301,338,52
v2,R,2025,216,344,368,220,52
v2,R,1995,25,493,333,329,52
v2,R,1991,304,268,251,336,52
v2,R,1907,340,196,315,364,52
v2,R,1875,102,547,264,268,52
v2,R,1842,406,28,243,612,52
v2,R,1614,392,31,312,668,52
v2,R,1566,8,581,560,205,52
v2,R,1388,544,207,250,368,52
v2,R,2208,77,468,231,294,51
v2,R,2200,422,104,338,218,51
v2,R,2078,130,520,228,209,51
v2,R,1989,285,220,313,373,51
v2,R,1969,446,194,197,306,51
v2,R,1930,242,436,249,219,51
v2,R,1434,447,38,557,423,51
v2,R,1334,585,121,225,486,51
v2,R,2203,86,443,236,317,50
v2,R,2141,519,56,253,264,50
v2,R,2108,47,6,661,618,50
v2,R,1942,552,43,319,264,50
v2,R,1851,284,5,528,535,50
v2,R,1831,106,539,286,279,50
v2,R,1634,430,115,189,612,50
v2,R,1569,122,162,620,585,50
v2,R,1436,511,246,315,278,50
v2,R,1354,469,181,283,502,50
v2,R,1311,393,23,600,539,50
v2,R,2235,12,590,199,237,49
v2,R,2153,427,91,286,309,49
v2,R,2081,276,256,316,294,49
v2,R,2046,541,82,189,307,49
v2,R,2025,33,51,667,610,49
v2,R,1983,602,8,334,211,49
v2,R,1953,8,564,255,358,49
v2,R,1874,277,410,282,205,49
v2,R,1860,204,428,328,244,49
v2,R,1854,365,284,254,297,49
v2,R,1838,567,150,216,245,49
v2,R,1451,404,337,411,201,49
v2,R,2225,343,182,244,310,48
v2,R,2224,324,265,210,253,48
v2,R,2202,78,489,235,270,48
v2,R,2190,419,106,290,281,48
v2,R,2174,59,431,294,334,48
v2,R,2161,99,436,360,211,48
v2,R,2115,319,314,207,245,48
v2,R,2103,548,57,253,245,48
v2,R,2049,343,233,329,236,48
v2,R,1917,156,378,369,319,48
v2,R,1882,335,332,240,275,48
v2,R,1707,425,112,331,452,48
v2,R,2176,222,383,257,209,47
v2,R,2106,498,46,331,256,47
v2,R,2088,508,28,268,339,47
v2,R,2056,464,60,342,297,47
v2,R,2045,67,498,362,224,47
v2,R,2040,539,29,272,312,47
v2,R,2013,411,90,347,345,47
v2,R,1916,624,74,239,218,47
v2,R,1874,440,226,306,217,47
v2,R,1837,193,501,313,188,47
v2,R,2065,241,384,192,301,46
v2,R,1956,518,32,368,284,46
v2,R,1940,150,474,216,338,46
v2,R,1930,413,256,248,247,46
v2,R,1854,52,605,347,201,46
v2,R,1824,311,279,346,312,46
v2,R,1400,465,273,274,374,46
v2,R,1932,77,554,279,272,45
v2,R,1870,234,399,338,240,45
v2,R,1548,53,268,603,574,45
v2,R,1491,456,5,671,333,45
v2,R,1443,611,66,321,397,45
v2,R,2233,83,447,275,279,44
v2,R,2184,203,315,270,325,44
v2,R,2117,383,120,371,277,44
v2,R,2112,611,30,205,249,44
v2,R,1976,175,465,335,185,44
v2,R,1972,38,57,632,668,44
v2,R,1650,249,131,439,608,44
v2,R,2228,4,571,298,198,43
v2,R,2226,578,13,263,211,43
v2,R,2213,41,10,655,596,43
v2,R,2077,381,121,325,347,43
v2,R,1991,229,354,328,269,43
v2,R,1989,415,132,357,292,43
v2,R,1939,487,189,269,220,43
v2,R,1895,449,154,313,301,43
v2,R,1366,499,189,235,510,43
v2,R,2138,483,20,319,325,42
v2,R,2058,592,46,208,281,42
v2,R,2040,113,461,246,343,42
v2,R,1959,288,392,246,231,42
v2,R,1956,93,550,216,315,42
v2,R,1935,246,398,288,252,42
v2,R,1921,258,311,284,369,42
v2,R,1774,165,37,588,660,42
v2,R,1454,230,318,234,672,42
v2,R,1330,517,304,246,329,42
v2,R,2219,98,510,225,234,41
v2,R,2212,528,16,261,292,41
v2,R,2211,228,281,312,291,41
v2,R,2118,87,22,551,669,41
v2,R,2079,512,63,247,325,41
v2,R,2074,227,332,296,301,41
v2,R,2015,623,49,226,238,41
v2,R,2002,461,82,360,295,41
v2,R,2002,126,471,372,206,41
v2,R,1999,212,425,236,286,41
v2,R,1895,148,472,315,281,41
v2,R,1829,506,154,301,269,41
v2,R,1612,454,56,657,231,41
v2,R,1428,273,84,661,533,41
v2,R,1338,544,111,430,381,41
v2,R,2228,45,141,646,414,40
v2,R,2223,132,360,336,289,40
v2,R,2142,378,238,239,248,40
v2,R,2131,257,361,195,294,40
v2,R,2122,252,281,253,361,40
v2,R,2077,250,434,186,235,40
v2,R,2057,124,500,296,219,40
v2,R,2016,217,374,319,263,40
v2,R,1962,335,389,227,191,40
v2,R,1957,80,525,221,370,40
v2,R,1922,432,256,301,188,40
v2,R,1919,505,130,262,304,40
v2,R,1859,140,528,269,278,40
v2,R,1850,241,438,228,307,40
v2,R,1830,573,116,305,226,40
v2,R,1823,334,306,245,359,40
v2,R,1812,81,167,525,644,40
v2,R,1493,381,309,441,249,40
v2,R,2134,205,472,194,212,39
v2,R,1998,349,212,287,350,39
v2,R,1994,193,426,212,343,39
v2,R,1983,521,115,287,250,39
v2,R,1976,200,329,325,368,39
v2,R,1959,573,15,358,259,39
v2,R,1958,181,395,337,297,39
v2,R,1940,197,379,329,314,39
v2,R,1937,166,540,217,241,39
v2,R,1866,57,532,311,349,39
v2,R,1866,326,299,269,339,39
v2,R,1852,321,416,258,197,39
v2,R,1840,231,38,668,461,39
v2,R,1407,433,252,365,376,39
v2,R,1311,493,306,325,298,39
v2,R,1307,366,440,266,349,39
v2,R,2168,304,221,311,299,38
v2,R,2130,234,357,226,307,38
v2,R,2091,157,446,249,286,38
v2,R,2045,412,141,364,264,38
v2,R,2040,147,477,322,207,38
v2,R,1898,227,343,322,352,38
v2,R,1895,149,497,206,361,38
v2,R,1893,386,189,358,311,38
v2,R,1889,499,207,204,280,38
v2,R,1861,619,93,264,225,38
v2,R,1375,525,230,320,339,38
v2,R,2156,489,47,266,337,37
v2,R,2133,32,425,370,356,37
v2,R,2064,130,591,193,189,37
v2,R,2052,145,481,225,299,37
v2,R,2042,413,235,243,254,37
v2,R,2010,22,546,255,371,37
v2,R,1991,477,114,286,317,37
v2,R,1956,424,113,355,342,37
v2,R,1914,44,622,332,200,37
v2,R,1899,455,182,353,228,37
v2,R,1887,613,50,300,249,37
v2,R,1865,313,266,346,334,37
v2,R,1862,141,507,340,243,37
v2,R,1670,108,427,298,537,37
v2,R,1659,111,146,584,654,37
v2,R,1337,561,343,255,212,37
v1,U,1701,65,324,272,462,90
v1,U,1740,84,220,386,451,90
v1,U,1287,151,295,547,303,90
v1,U,1782,504,57,244,206,90
v1,U,1396,508,76,415,186,90
v1,U,1523,55,247,374,572,89
v1,U,1657,342,70,260,465,89
v1,U,1370,214,292,284,444,89
v1,U,1692,264,72,468,349,89
v1,U,1774,193,219,329,340,89
v1,U,1620,208,128,523,328,89
v1,U,1472,136,287,490,308,89
v1,U,1611,217,294,304,302,89
v1,U,1644,265,106,523,267,89
v1,U,1347,230,247,533,247,89
v1,U,1818,147,393,224,241,89
v1,U,1320,303,164,590,217,89
v1,U,1532,242,326,347,215,89
v1,U,1501,147,63,505,586,88
v1,U,1428,101,339,245,552,88
v1,U,1389,244,186,296,534,88
v1,U,1416,120,187,533,460,88
v1,U,1366,286,223,280,448,88
v1,U,1659,141,200,406,422,88
v1,U,1285,158,292,495,356,88
v1,U,1464,76,336,521,299,88
v1,U,1487,52,478,367,273,88
v1,U,1316,434,76,532,218,88
v1,U,1723,286,102,518,213,88
v1,U,1607,255,307,339,198,88
v1,U,1753,128,215,589,192,88
v1,U,1461,234,163,261,585,87
v1,U,1450,83,182,456,583,87
v1,U,1724,146,213,242,533,87
v1,U,1497,248,260,208,462,87
v1,U,1771,62,193,528,373,87
v1,U,1376,210,224,523,310,87
v1,U,1293,441,218,269,282,87
v1,U,1614,48,331,589,210,87
v1,U,1746,56,503,297,181,87
v1,U,1361,324,98,317,543,86
v1,U,1518,236,113,397,493,86
v1,U,1689,98,291,265,486,86
v1,U,1562,115,300,392,383,86
v1,U,1752,182,272,275,353,86
v1,U,1479,407,164,264,327,86
v1,U,1578,299,255,279,290,86
v1,U,1519,135,293,488,288,86
v1,U,1490,160,231,559,284,86
v1,U,1479,412,236,245,236,86
v1,U,1413,279,65,382,568,85
v1,U,1551,292,62,341,529,85
v1,U,1545,186,179,380,477,85
v1,U,1434,270,276,338,314,85
v1,U,1772,277,243,214,313,85
v1,U,1327,316,289,366,252,85
v1,U,1707,350,118,433,200,85
v1,U,1527,217,214,579,193,85
v1,U,1383,470,228,276,182,85
v1,U,1368,392,138,268,440,84
v1,U,1698,212,211,315,389,84
v1,U,1603,103,351,323,382,84
v1,U,1554,194,117,569,364,84
v1,U,1346,229,181,527,363,84
v1,U,1324,425,205,225,362,84
v1,U,1673,105,225,575,274,84
v1,U,1465,298,350,279,215,84
v1,U,1802,423,152,226,212,84
v1,U,1274,380,96,320,514,83
v1,U,1322,138,291,502,375,83
v1,U,1740,237,86,483,347,83
v1,U,1569,163,434,198,322,83
v1,U,1466,206,171,575,309,83
v1,U,1618,306,95,475,301,83
v1,U,1409,307,252,374,277,83
v1,U,1641,204,407,192,274,83
v1,U,1665,103,240,581,256,83
v1,U,1597,133,118,461,543,82
v1,U,1429,243,71,515,479,82
v1,U,1546,216,80,491,473,82
v1,U,1749,133,121,538,389,82
v1,U,1590,117,377,294,366,82
v1,U,1803,162,318,216,363,82
v1,U,1436,327,47,545,360,82
v1,U,1324,440,188,245,350,82
v1,U,1629,419,128,297,268,82
v1,U,1734,283,57,228,586,81
v1,U,1536,58,131,570,554,81
v1,U,1467,320,114,281,526,81
v1,U,1422,380,116,335,405,81
v1,U,1723,303,91,354,388,81
v1,U,1866,206,177,306,384,81
v1,U,1591,126,256,450,372,81
v1,U,1311,275,271,412,310,81
v1,U,1626,68,307,514,302,81
v1,U,1692,197,167,514,286,81
v1,U,1542,231,416,223,244,81
v1,U,1666,243,298,330,230,81
v1,U,1564,137,444,323,228,81
v1,U,1447,276,323,363,218,81
v1,U,1491,164,421,392,188,81
v1,U,1522,61,347,279,542,80
v1,U,1689,355,62,271,458,80
v1,U,1330,285,204,350,447,80
v1,U,1773,189,324,189,362,80
v1,U,1731,101,201,590,283,80
v1,U,1461,198,244,531,270,80
v1,U,1414,251,378,292,264,80
v1,U,1334,422,142,431,257,80
v1,U,1666,289,143,307,414,79
v1,U,1616,200,75,583,386,79
v1,U,1365,249,357,346,270,79
v1,U,1748,127,431,249,253,79
v1,U,1514,357,163,474,194,79
v1,U,1496,358,278,326,184,79
v1,U,1577,338,327,250,181,79
v1,U,1734,119,259,246,523,78
v1,U,1745,254,191,195,472,78
v1,U,1811,138,247,264,458,78
v1,U,1545,152,271,384,410,78
v1,U,1695,60,361,372,353,78
v1,U,1482,160,286,446,346,78
v1,U,1451,388,239,204,344,78
v1,U,1566,433,51,362,335,78
v1,U,1586,132,367,346,320,78
v1,U,1371,247,283,422,302,78
v1,U,1605,130,451,286,254,78
v1,U,1661,205,211,518,231,78
v1,U,1563,75,463,410,211,78
v1,U,1328,441,161,439,203,78
v1,U,1735,360,228,271,197,78
v1,U,1348,341,167,209,561,77
v1,U,1310,262,118,452,519,77
v1,U,1616,138,360,271,385,77
v1,U,1420,271,371,193,351,77
v1,U,1706,74,495,193,319,77
v1,U,1420,273,405,189,303,77
v1,U,1829,318,128,344,285,77
v1,U,1443,236,371,306,277,77
v1,U,1743,91,487,227,254,77
v1,U,1540,507,72,345,231,77
v1,U,1428,155,326,254,519,76
v1,U,1431,412,88,295,449,76
v1,U,1418,54,424,384,398,76
v1,U,1431,299,358,216,304,76
v1,U,1593,324,147,470,239,76
v1,U,1618,75,244,342,575,75
v1,U,1357,312,137,299,556,75
v1,U,1761,283,171,218,437,75
v1,U,1524,454,100,201,425,75
v1,U,1467,249,123,535,378,75
v1,U,1630,332,186,264,363,75
v1,U,1628,292,211,306,343,75
v1,U,1767,230,291,233,324,75
v1,U,1371,244,345,328,320,75
v1,U,1587,408,49,447,287,75
v1,U,1317,267,355,354,273,75
v1,U,1766,47,345,484,258,75
v1,U,1431,464,119,382,246,75
v1,U,1773,267,289,267,237,75
v1,U,1800,115,367,387,210,75
v1,U,1798,172,469,189,182,75
v1,U,1559,65,133,552,568,74
v1,U,1433,140,152,486,560,74
v1,U,1402,202,117,470,553,74
v1,U,1334,440,52,272,535,74
v1,U,1656,129,204,417,465,74
v1,U,1477,263,347,185,386,74
v1,U,1526,113,469,313,275,74
v1,U,1365,204,393,374,269,74
v1,U,1392,195,276,345,468,73
v1,U,1380,98,380,404,405,73
v1,U,1354,473,112,285,383,73
v1,U,1656,132,299,373,371,73
v1,U,1647,72,261,540,348,73
v1,U,1797,329,182,264,299,73
v1,U,1564,50,477,396,255,73
v1,U,1694,85,392,464,196,73
